name,team,region,rank,rankValue,op.gg
The Tuccinator,RWU esports,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=The Tuccinator
Xelsaid,ETS Frost,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=Xelsaid
Pereira04,ETS Frost,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=Pereira04
WoldieNA,ETS Frost,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=WoldieNA
Senketsu13,ETS Frost,North-east | 8,Diamond 2,23,https://na.op.gg/summoner/userName=Senketsu13
Poussifeu,ETS Frost,North-east | 8,Diamond 3,22,https://na.op.gg/summoner/userName=Poussifeu
ƒencekeeper,ETS Frost,North-east | 8,Diamond 3,22,https://na.op.gg/summoner/userName=ƒencekeeper
UdeM PrettyFlako,UdeM E-Sports B,North-east | 8,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=UdeM PrettyFlako
UdeM pray,UdeM E-Sports B,North-east | 8,Diamond 2,23,https://na.op.gg/summoner/userName=UdeM pray
UdeM Nodrix,UdeM E-Sports B,North-east | 8,Diamond 3,22,https://na.op.gg/summoner/userName=UdeM Nodrix
UdeM tigab,UdeM E-Sports B,North-east | 8,Diamond 2,23,https://na.op.gg/summoner/userName=UdeM tigab
UdeM ChmpBobette,UdeM E-Sports B,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=UdeM ChmpBobette
UdeM bladenes,UdeM E-Sports B,North-east | 8,Platinum 2,19,https://na.op.gg/summoner/userName=UdeM bladenes
Stillman,SNHU Esports,North-east | 8,Diamond 3,22,https://na.op.gg/summoner/userName=Stillman
cakejed,SNHU Esports,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=cakejed
Mistrust,SNHU Esports,North-east | 8,Master,25,https://na.op.gg/summoner/userName=Mistrust
Citamotua,SNHU Esports,North-east | 8,Gold 3,14,https://na.op.gg/summoner/userName=Citamotua
MrReeno,SNHU Esports,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=MrReeno
TheRavensNest,SNHU Esports,North-east | 8,Platinum 2,19,https://na.op.gg/summoner/userName=TheRavensNest
Børnstellar,SNHU Esports,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=Børnstellar
bloodyTX,SNHU Esports,North-east | 8,Diamond 3,22,https://na.op.gg/summoner/userName=bloodyTX
Natlus,SNHU Esports,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=Natlus
Mite,Div II McGill XIX,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=Mite
Deadroses,Div II McGill XIX,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=Deadroses
Brsn,Div II McGill XIX,North-east | 8,Platinum 1,20,https://na.op.gg/summoner/userName=Brsn
Zaigok,Div II McGill XIX,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=Zaigok
My AD Big Poopoo,Div II McGill XIX,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=My AD Big Poopoo
OGMB,Div II McGill XIX,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=OGMB
getinmyrustyvan,Div II McGill XIX,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=getinmyrustyvan
DEAL0010,Div II McGill XIX,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=DEAL0010
Princess Belle,Div II McGill XIX,North-east | 8,Diamond 3,22,https://na.op.gg/summoner/userName=Princess Belle
iamavila,Div II McGill XIX,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=iamavila
Kappa Prıde,UVM Green,North-east | 8,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Kappa Prıde
Alannah,UVM Green,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=Alannah
Macro xD,UVM Green,North-east | 8,Diamond 3,22,https://na.op.gg/summoner/userName=Macro xD
Brother Monk,UVM Green,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=Brother Monk
Big Wudong,UVM Green,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=Big Wudong
Acester404,UVM Green,North-east | 8,Platinum 2,19,https://na.op.gg/summoner/userName=Acester404
TheSphere,UVM Green,North-east | 8,Unranked,0,https://na.op.gg/summoner/userName=TheSphere
PyroCryptic,UVM Green,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=PyroCryptic
Rorigard,UVM Green,North-east | 8,Gold 3,14,https://na.op.gg/summoner/userName=Rorigard
Hyperphania,UVM Green,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=Hyperphania
ShockbIade,UVM Green,North-east | 8,Gold 2,15,https://na.op.gg/summoner/userName=ShockbIade
EmperorTantatine,URI Royals,North-east | 8,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=EmperorTantatine
galviatow,URI Royals,North-east | 8,Unranked,0,https://na.op.gg/summoner/userName=galviatow
ASKII,URI Royals,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=ASKII
Khärma,URI Royals,North-east | 8,Gold 4,13,https://na.op.gg/summoner/userName=Khärma
unownreality,URI Royals,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=unownreality
BGoodies,URI Royals,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=BGoodies
Theredorn,URI Royals,North-east | 8,Gold 1,16,https://na.op.gg/summoner/userName=Theredorn
3x3,URI Royals,North-east | 8,Gold 4,13,https://na.op.gg/summoner/userName=3x3
Zolla22,URI Royals,North-east | 8,Gold 4,13,https://na.op.gg/summoner/userName=Zolla22
Liquid Nitrogen,URI Royals,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=Liquid Nitrogen
dirtieboy,URI Royals,North-east | 8,Platinum 1,20,https://na.op.gg/summoner/userName=dirtieboy
Çheech,URI Royals,North-east | 8,Silver 2,11,https://na.op.gg/summoner/userName=Çheech
URI Jator,URI Royals,North-east | 8,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=URI Jator
Skipper257,URI Royals,North-east | 8,Gold 1,16,https://na.op.gg/summoner/userName=Skipper257
cooooookie,URI Royals,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=cooooookie
Is It Shaved,URI Royals,North-east | 8,Diamond 3,22,https://na.op.gg/summoner/userName=Is It Shaved
AFKcat,FPU League,North-east | 8,Unranked,0,https://na.op.gg/summoner/userName=AFKcat
FPU Myto,FPU League,North-east | 8,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=FPU Myto
Dranathos,FPU League,North-east | 8,Gold 3,14,https://na.op.gg/summoner/userName=Dranathos
Aquatica,FPU League,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=Aquatica
BlueEyesKnight,FPU League,North-east | 8,Gold 4,13,https://na.op.gg/summoner/userName=BlueEyesKnight
Lakalive,FPU League,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=Lakalive
S Black Eye S,FPU League,North-east | 8,Gold 4,13,https://na.op.gg/summoner/userName=S Black Eye S
7153,Bates Academics,North-east | 8,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=7153
Walrein,Bates Academics,North-east | 8,Diamond 2,23,https://na.op.gg/summoner/userName=Walrein
Stride,Bates Academics,North-east | 8,Diamond 1,24,https://na.op.gg/summoner/userName=Stride
ChinesePowr4Life,Bates Academics,North-east | 8,Platinum 2,19,https://na.op.gg/summoner/userName=ChinesePowr4Life
nrj6490,Bates Challengers,North-east | 8,Gold 4,13,https://na.op.gg/summoner/userName=nrj6490
Nat30,Bates Academics,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=Nat30
Metternich,CMCC Team A,North-east | 8,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Metternich
Dragonking231,CMCC Team A,North-east | 8,Silver 2,11,https://na.op.gg/summoner/userName=Dragonking231
Alimaura,CMCC Team A,North-east | 8,Silver 2,11,https://na.op.gg/summoner/userName=Alimaura
Rhaz zix,CMCC Team A,North-east | 8,Platinum 2,19,https://na.op.gg/summoner/userName=Rhaz zix
Lvl100 Scorbunny,CMCC Team A,North-east | 8,Gold 4,13,https://na.op.gg/summoner/userName=Lvl100 Scorbunny
Aloodir,CMCC Team A,North-east | 8,Silver 1,12,https://na.op.gg/summoner/userName=Aloodir
GravesShouldJuul,CMCC Team A,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=GravesShouldJuul
zackkimbo,CMCC Team A,North-east | 8,Platinum 2,19,https://na.op.gg/summoner/userName=zackkimbo
Sl4ughter,CMCC Team A,North-east | 8,Gold 2,15,https://na.op.gg/summoner/userName=Sl4ughter
MrPupples,Bates Challengers,North-east | 8,Gold 2,15,https://na.op.gg/summoner/userName=MrPupples
Whip De Chi,Bates Challengers,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=Whip De Chi
xXNTheRipperXx,Bates Challengers,North-east | 8,Gold 3,14,https://na.op.gg/summoner/userName=xXNTheRipperXx
Not into pirate,Bates Challengers,North-east | 8,Silver 1,12,https://na.op.gg/summoner/userName=Not into pirate
Oh Leee Fuk,Ets Spark,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Oh Leee Fuk
Yaaosai,Ets Spark,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Yaaosai
Docanimo,Ets Spark,North-east | 7,Platinum 1,20,https://na.op.gg/summoner/userName=Docanimo
Zip The Zap,Ets Spark,North-east | 7,Diamond 3,22,https://na.op.gg/summoner/userName=Zip The Zap
Le Bën,Ets Spark,North-east | 7,Master,25,https://na.op.gg/summoner/userName=Le Bën
Fruity Hacker,Tufts LoL,North-east | 7,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Fruity Hacker
Iphonefreak999,Tufts LoL,North-east | 7,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Iphonefreak999
m0Rn,Tufts LoL,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=m0Rn
RogueMasquerader,Tufts LoL,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=RogueMasquerader
xXChumpBucketXx,Tufts LoL,North-east | 7,Platinum 3,18,https://na.op.gg/summoner/userName=xXChumpBucketXx
Tangyouverymuch,Tufts LoL,North-east | 7,Platinum 1,20,https://na.op.gg/summoner/userName=Tangyouverymuch
ConstantinValdor,Tufts LoL,North-east | 7,Diamond 2,23,https://na.op.gg/summoner/userName=ConstantinValdor
EzreAlan,Tufts LoL,North-east | 7,Diamond 3,22,https://na.op.gg/summoner/userName=EzreAlan
footballn11,Tufts LoL,North-east | 7,Silver 2,11,https://na.op.gg/summoner/userName=footballn11
Dsfalk,Tufts LoL,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=Dsfalk
FlamaJ,Tufts LoL,North-east | 7,Diamond 1,24,https://na.op.gg/summoner/userName=FlamaJ
EzLyfe,Tufts LoL,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=EzLyfe
bowlerjoe,Becker White,North-east | 7,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=bowlerjoe
Łukê,Becker White,North-east | 7,Platinum 3,18,https://na.op.gg/summoner/userName=Łukê
Your Bartender,Becker White,North-east | 7,Gold 2,15,https://na.op.gg/summoner/userName=Your Bartender
djfigs25,Becker White,North-east | 7,Gold 2,15,https://na.op.gg/summoner/userName=djfigs25
Kct1 Yaakov,Becker White,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Kct1 Yaakov
Haifuri,RU SCREW,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Haifuri
Social Media,RU SCREW,North-east | 7,Platinum 3,18,https://na.op.gg/summoner/userName=Social Media
SupahV7,Raj's Redemption,North-east | 4,Diamond 4,21,https://na.op.gg/summoner/userName=SupahV7
Sea Of Thieves,RU SCREW,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Sea Of Thieves
Utopia,RU SCREW,North-east | 7,Diamond 3,22,https://na.op.gg/summoner/userName=Utopia
Lee Sunho,RU SCREW,North-east | 7,Diamond 2,23,https://na.op.gg/summoner/userName=Lee Sunho
Fire and BIood,RU SCREW,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Fire and BIood
Big Chang Theory,Yale's OP Kayle,North-east | 7,Gold 4,13,https://na.op.gg/summoner/userName=Big Chang Theory
Muffintopper66,Yale's OP Kayle,North-east | 7,Platinum 3,18,https://na.op.gg/summoner/userName=Muffintopper66
Pho King Hell,Yale's OP Kayle,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=Pho King Hell
alcrazy,Yale's OP Kayle,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=alcrazy
Korobasne,Five Man Mid,North-east | 7,Diamond 1,24,https://na.op.gg/summoner/userName=Korobasne
Aurephelia,Yale's OP Kayle,North-east | 7,Gold 2,15,https://na.op.gg/summoner/userName=Aurephelia
Underaged Rat,Northeastern Justice,North-east | 7,Gold 3,14,https://na.op.gg/summoner/userName=Underaged Rat
Deadly Snare,Northeastern Justice,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=Deadly Snare
SKT T69 Faker,Northeastern Justice,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=SKT T69 Faker
Bravø,Northeastern Justice,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Bravø
Sparkbeat,Northeastern Justice,North-east | 7,Gold 4,13,https://na.op.gg/summoner/userName=Sparkbeat
FlyingHippo2,Northeastern Justice,North-east | 7,Platinum 1,20,https://na.op.gg/summoner/userName=FlyingHippo2
SmohknJefreys,Northeastern Justice,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=SmohknJefreys
iHeartWessy,Northeastern Justice,North-east | 7,Gold 4,13,https://na.op.gg/summoner/userName=iHeartWessy
catgirl loli,Northeastern Justice,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=catgirl loli
Pheonixwish,Rolling the Deis,North-east | 7,Gold 1,16,https://na.op.gg/summoner/userName=Pheonixwish
Redstrike929,Rolling the Deis,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=Redstrike929
9S is best boy,Rolling the Deis,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=9S is best boy
Kevinnub,Rolling the Deis,North-east | 7,Diamond 2,23,https://na.op.gg/summoner/userName=Kevinnub
Blaste,Rolling the Deis,North-east | 7,Platinum 2,19,https://na.op.gg/summoner/userName=Blaste
B1ueRos3,Rolling the Deis,North-east | 7,Bronze 3,6,https://na.op.gg/summoner/userName=B1ueRos3
Galactic Emperor,Rolling the Deis,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=Galactic Emperor
Mister Krabs,Rolling the Deis,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Mister Krabs
T W,Rolling the Deis,North-east | 7,Diamond 1,24,https://na.op.gg/summoner/userName=T W
Roycxz,Rolling the Deis,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=Roycxz
Slubby,Thicc Boys Incorporated,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Slubby
luliang,Better Mid Wins,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=luliang
FluttR,Better Mid Wins,North-east | 7,Silver 1,12,https://na.op.gg/summoner/userName=FluttR
Translucent Dawn,Better Mid Wins,North-east | 7,Platinum 3,18,https://na.op.gg/summoner/userName=Translucent Dawn
rice will do,Better Mid Wins,North-east | 7,Platinum 2,19,https://na.op.gg/summoner/userName=rice will do
SkyStruck,Better Mid Wins,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=SkyStruck
TMorgs,CCSU White,North-east | 7,Platinum 3,18,https://na.op.gg/summoner/userName=TMorgs
Qaera,CCSU White,North-east | 7,Gold 3,14,https://na.op.gg/summoner/userName=Qaera
evilrunic,CCSU White,North-east | 7,Silver 4,9,https://na.op.gg/summoner/userName=evilrunic
Mr Neopolitan,CCSU White,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=Mr Neopolitan
JayvisAwe,CCSU White,North-east | 7,Gold 4,13,https://na.op.gg/summoner/userName=JayvisAwe
XxInstinctxX,CCSU White,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=XxInstinctxX
killencrab,CCSU White,North-east | 7,Silver 2,11,https://na.op.gg/summoner/userName=killencrab
ªndrew,SHU Open,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=ªndrew
An Ikea Bed,SHU Open,North-east | 7,Gold 4,13,https://na.op.gg/summoner/userName=An Ikea Bed
DripDroppin,SHU Open,North-east | 7,Platinum 2,19,https://na.op.gg/summoner/userName=DripDroppin
HKingChard,SHU Open,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=HKingChard
KimJongPhill,SHU Open,North-east | 7,Platinum 2,19,https://na.op.gg/summoner/userName=KimJongPhill
InsaneSouls,SHU Open,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=InsaneSouls
gamefanatic1,SHU Open,North-east | 7,Gold 2,15,https://na.op.gg/summoner/userName=gamefanatic1
DiamondAatrox,Five Man Mid,North-east | 7,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=DiamondAatrox
Kaoisa,Five Man Mid,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Kaoisa
Yugi Mototodile,Five Man Mid,North-east | 7,Diamond 4,21,https://na.op.gg/summoner/userName=Yugi Mototodile
Tekniq,Five Man Mid,North-east | 7,Platinum 2,19,https://na.op.gg/summoner/userName=Tekniq
iHalcyonK,Five Man Mid,North-east | 7,Gold 3,14,https://na.op.gg/summoner/userName=iHalcyonK
kevinhonglol,Five Man Mid,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=kevinhonglol
Yonagi Kei,UNewHaven Gold,North-east | 7,Gold 4,13,https://na.op.gg/summoner/userName=Yonagi Kei
TheJonSmith,UNewHaven Gold,North-east | 7,Gold 3,14,https://na.op.gg/summoner/userName=TheJonSmith
Solomon122,UNewHaven Gold,North-east | 7,Bronze 1,8,https://na.op.gg/summoner/userName=Solomon122
Shadowfang7875,UNewHaven Gold,North-east | 7,Unranked,0,https://na.op.gg/summoner/userName=Shadowfang7875
Katsuo Yuko,UNewHaven Gold,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=Katsuo Yuko
Yami Deku,UNewHaven Gold,North-east | 7,Silver 3,10,https://na.op.gg/summoner/userName=Yami Deku
itchycolon,UNewHaven Gold,North-east | 7,Bronze 1,8,https://na.op.gg/summoner/userName=itchycolon
AnYu,Thicc Boys Incorporated,North-east | 7,Unranked,0,https://na.op.gg/summoner/userName=AnYu
Yizook,Thicc Boys Incorporated,North-east | 7,Platinum 4,17,https://na.op.gg/summoner/userName=Yizook
Lan biu biu,Thicc Boys Incorporated,North-east | 7,Platinum 3,18,https://na.op.gg/summoner/userName=Lan biu biu
True Lover,Thicc Boys Incorporated,North-east | 7,Platinum 3,18,https://na.op.gg/summoner/userName=True Lover
H1GHR,Thicc Boys Incorporated,North-east | 7,Diamond 3,22,https://na.op.gg/summoner/userName=H1GHR
CRZephyr,Thicc Boys Incorporated,North-east | 7,Platinum 2,19,https://na.op.gg/summoner/userName=CRZephyr
Oracra,RIT Esports JV,North-east | 6,Diamond 3,22,https://na.op.gg/summoner/userName=Oracra
RM UP,RIT Esports JV,North-east | 6,Diamond 4,21,https://na.op.gg/summoner/userName=RM UP
Pwn3d12345,RIT Esports JV,North-east | 6,Diamond 2,23,https://na.op.gg/summoner/userName=Pwn3d12345
TheSageOfPaths,RIT Esports JV,North-east | 6,Diamond 2,23,https://na.op.gg/summoner/userName=TheSageOfPaths
HeadSpace,RIT Esports JV,North-east | 6,Master,25,https://na.op.gg/summoner/userName=HeadSpace
iamiuru2,RIT Esports JV,North-east | 6,Diamond 1,24,https://na.op.gg/summoner/userName=iamiuru2
An Angry Cupcake,RIT Esports JV,North-east | 6,Diamond 4,21,https://na.op.gg/summoner/userName=An Angry Cupcake
Massiveboobgf,RIT Esports JV,North-east | 6,Platinum 3,18,https://na.op.gg/summoner/userName=Massiveboobgf
kiet1v9,RIT Esports JV,North-east | 6,Master,25,https://na.op.gg/summoner/userName=kiet1v9
mantoe,Hofstra Esports Blue,North-east | 6,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=mantoe
adami28,Hofstra Esports Blue,North-east | 6,Gold 1,16,https://na.op.gg/summoner/userName=adami28
Spawns,Hofstra Esports Blue,North-east | 6,Gold 3,14,https://na.op.gg/summoner/userName=Spawns
LancerFourK,Hofstra Esports Blue,North-east | 6,Platinum 3,18,https://na.op.gg/summoner/userName=LancerFourK
badboykilleraz,Hofstra Esports Blue,North-east | 6,Platinum 4,17,https://na.op.gg/summoner/userName=badboykilleraz
0rcus,Hofstra Esports Blue,North-east | 6,Diamond 2,23,https://na.op.gg/summoner/userName=0rcus
AmerZZZ,Hofstra Esports Blue,North-east | 6,Diamond 4,21,https://na.op.gg/summoner/userName=AmerZZZ
roastporkfon,Peanut Butter and Jealous,North-east | 6,Platinum 2,19,https://na.op.gg/summoner/userName=roastporkfon
Project Requiem,Peanut Butter and Jealous,North-east | 6,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Project Requiem
Yanney,Peanut Butter and Jealous,North-east | 6,Diamond 3,22,https://na.op.gg/summoner/userName=Yanney
ACherryBlossom,Peanut Butter and Jealous,North-east | 6,Diamond 4,21,https://na.op.gg/summoner/userName=ACherryBlossom
Pyfernix,Peanut Butter and Jealous,North-east | 6,Diamond 4,21,https://na.op.gg/summoner/userName=Pyfernix
InfernalEternity,Evan is Pepega,North-east | 5,Platinum 4,17,https://na.op.gg/summoner/userName=InfernalEternity
